Omnejd;wed;19:00;42;InfinityDome;7.1
VR Expanded;wed;20:30;84;InfinityDome;7.7
Dancing Queen;thu;10:15;90;CineStar 1;7.5
VR Expanded;thu;17:00;84;InfinityDome;7.7
Omnejd;thu;18:45;42;InfinityDome;7.1
Overview;fri;11:15;32;InfinityDome;8.7
Opus 136;fri;11:47;10;InfinityDome;6.3
VR Expanded;fri;18:15;84;InfinityDome;7.7
Non-Face;fri;21:00;45;InfinityDome;6.5
Shorts 4+: Spiel Kino;sat;10:00;14;Koki;7.7
VR Expanded;sat;16:15;84;InfinityDome;7.7
Sigade revolutsioon | Revolution of Pigs | Revolution der Schweine;sat;22:15;98;CineStar 4;6.6
Opus 136;sun;11:44;10;InfinityDome;6.3
Omnejd;sun;14:30;43;InfinityDome;7.1
VR Expanded;sun;18:15;84;InfinityDome;7.7
