Omnejd;wed;19:00;42;InfinityDome;7.1
Waldhusener Forst – Wald voller Geschichten | Waldhusener Forst – Forest of Stories;thu;12:30;25;InfinityDome;6.4
Omnejd;thu;18:45;42;InfinityDome;7.1
Omnejd;thu;18:45;42;InfinityDome;7.1
100 Jahre Planetarien;thu;20:15;58;InfinityDome;7.5
Future North Präsentation: Baltisches Filmschaffen;fri;10:45;45;Filmhaus 1;7.7
Overview;fri;11:15;32;InfinityDome;8.7
Opus 136;fri;11:47;10;InfinityDome;6.3
Drones of the Deep | Drones of the Deep - multimedia presentation by Tom Kwasnitschka | Ein Spaziergang auf dem Meeresgrund – Multimedialer Vortrag von Tom Kwasnitschka;fri;15:15;45;InfinityDome;6.0
Filmforum Shorts: (Be)Rauschend;fri;16:15;54;CineStar 7;6.1
100 Jahre Planetarien;fri;16:45;58;InfinityDome;7.5
Non-Face;fri;21:00;45;InfinityDome;6.5
Shorts 4+: Spiel Kino;sat;10:00;14;Koki;7.7
Shorts 4+: Spiel Kino;sat;10:00;14;Koki;7.7
Heartist;sat;13:00;51;CineStar 5;7.9
Legend of the Enchanted Reef | Die Legende des Zauberriffs;sat;14:00;43;InfinityDome;4.3
Overview;sat;15:15;32;InfinityDome;8.7
100 Jahre Planetarien;sat;18:00;58;InfinityDome;7.5
100 Jahre Planetarien;sat;18:00;58;InfinityDome;7.5
Um Menino;sun;10:00;46;InfinityDome;3.8
Heartist;sun;10:45;51;CineStar 6;7.9
Aurora - Wunderbares Polarlicht;sun;11:15;29;InfinityDome;5.7
Opus 136;sun;11:44;10;InfinityDome;6.3
Tauche mit uns zum Hanseschiff | Dive into the Hanse Shipwreck;sun;13:00;30;InfinityDome;8.1
Omnejd;sun;14:30;43;InfinityDome;7.1
